dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
12564	0.384	19231	15949	14889	18932	7391
12606	0.39	19231	15895	14889	18925	7505
12648	0.388	19231	15911	14889	18945	7475
12691	0.389	19231	15883	14889	18928	7485
12733	0.388	19231	15926	14889	18938	7463
12776	0.391	19231	15956	14889	18920	7536
12818	0.394	19231	15819	14889	18900	7587
12861	0.393	19231	15871	14889	18919	7564
12903	0.395	19231	15846	14889	18930	7606
12946	0.392	19231	15856	14889	18945	7553
12988	0.399	19231	15820	14889	18926	7689
13030	0.398	19231	15808	14889	18911	7672
13073	0.399	19231	15795	14889	18919	7687
13115	0.398	19231	15835	14889	18926	7656
13158	0.399	19231	15783	14889	18903	7688
13200	0.4	19231	15821	14889	18887	7694
13243	0.405	19231	15772	14889	18904	7804
13285	0.4	19231	15814	14889	18938	7698
13328	0.406	19231	15821	14889	18924	7810
13370	0.402	19231	15803	14889	18951	7736
13412	0.406	19231	15773	14889	18922	7818
13455	0.409	19231	15753	14889	18901	7872
13497	0.407	19231	15810	14889	18937	7834
13540	0.408	19231	15806	14889	18914	7856
13582	0.412	19231	15776	14889	18931	7942
13625	0.411	19231	15764	14889	18886	7906
13667	0.412	19231	15723	14889	18903	7933
13710	0.416	19231	15663	14889	18906	8010
13752	0.42	19231	15647	14889	18920	8093
13794	0.413	19231	15690	14889	18913	7947
13837	0.419	19231	15700	14889	18894	8068
13879	0.417	19231	15711	14889	18888	8024
13922	0.421	19231	15705	14889	18887	8112
13964	0.418	19231	15676	14889	18892	8046
14007	0.422	19231	15669	14889	18912	8123
14049	0.425	19231	15618	14889	18857	8188
14092	0.421	19231	15637	14889	18907	8103
14134	0.426	19231	15670	14889	18897	8207
14176	0.422	19231	15725	14889	18931	8132
14219	0.426	19231	15671	14889	18907	8210
14261	0.429	19231	15618	14889	18925	8253
14304	0.428	19231	15699	14889	18927	8238
14346	0.427	19231	15562	14889	18900	8215
14389	0.434	19231	15553	14889	18899	8349
14431	0.426	19231	15689	14889	18905	8201
14474	0.429	19231	15592	14889	18900	8261
14516	0.437	19231	15577	14889	18848	8418
14558	0.438	19231	15513	14889	18873	8439
14601	0.432	19231	15509	14889	18890	8318
14643	0.438	19231	15489	14889	18885	8424
14686	0.443	19231	15472	14889	18908	8528
14728	0.44	19231	15533	14889	18902	8470
14771	0.44	19231	15527	14889	18901	8467
14813	0.439	19231	15487	14889	18890	8453
14856	0.443	19231	15518	14889	18894	8529
14898	0.441	19231	15477	14889	18910	8489
14940	0.443	19231	15511	14889	18879	8528
14983	0.449	19231	15444	14889	18895	8645
15025	0.445	19231	15465	14889	18885	8560
15068	0.448	19231	15492	14889	18855	8630
15110	0.451	19231	15453	14889	18868	8688
15153	0.446	19231	15488	14889	18886	8581
15195	0.452	19231	15454	14889	18879	8694
15238	0.452	19231	15436	14889	18873	8704
15280	0.453	19231	15486	14889	18880	8716
15323	0.457	19231	15443	14889	18892	8793
15365	0.455	19231	15427	14889	18889	8765
15407	0.457	19231	15391	14889	18884	8790
15450	0.455	19231	15381	14889	18865	8756
15492	0.458	19231	15334	14889	18886	8820
15535	0.456	19231	15370	14889	18919	8773
15577	0.464	19231	15315	14889	18855	8940
15620	0.458	19231	15393	14889	18868	8827
15662	0.46	19231	15441	14889	18904	8853
15705	0.465	19231	15316	14889	18875	8951
15747	0.463	19231	15370	14889	18899	8919
15789	0.464	19231	15342	14889	18864	8941
15832	0.459	19231	15398	14889	18882	8838
15874	0.464	19231	15350	14889	18866	8942
15917	0.467	19231	15347	14889	18859	8988
15959	0.469	19231	15321	14889	18876	9032
16002	0.464	19231	15435	14889	18891	8939
16044	0.471	19231	15357	14889	18841	9064
16087	0.474	19231	15280	14889	18871	9132
16129	0.467	19231	15351	14889	18863	8994
16171	0.475	19231	15364	14889	18859	9139
16214	0.474	19231	15280	14889	18834	9125
16256	0.477	19231	15234	14889	18871	9182
16299	0.479	19231	15252	14889	18875	9217
16341	0.472	19231	15359	14889	18866	9092
16384	0.477	19231	15323	14889	18874	9192
16426	0.479	19231	15209	14889	18855	9217
16469	0.478	19231	15336	14889	18907	9200
16511	0.481	19231	15241	14889	18857	9254
16553	0.485	19231	15245	14889	18861	9335
16596	0.482	19231	15207	14889	18827	9275
16638	0.483	19231	15248	14889	18867	9292
16681	0.486	19231	15198	14889	18859	9356
16723	0.487	19231	15238	14889	18846	9370
16766	0.485	19231	15213	14889	18859	9332
16808	0.486	19231	15205	14889	18842	9361
16851	0.488	19231	15212	14889	18863	9390
16893	0.485	19231	15203	14889	18855	9329
16935	0.489	19231	15221	14889	18840	9414
16978	0.488	19231	15235	14889	18849	9398
17020	0.49	19231	15225	14889	18862	9434
17063	0.497	19231	15147	14889	18840	9561
17105	0.495	19231	15128	14889	18851	9535
17148	0.497	19231	15114	14889	18866	9569
17190	0.497	19231	15089	14889	18836	9560
17233	0.492	19231	15225	14889	18859	9467
17275	0.501	19231	15123	14889	18869	9650
17317	0.502	19231	15029	14889	18834	9673
17360	0.504	19231	15127	14889	18859	9705
17402	0.5	19231	15128	14889	18857	9630
17445	0.504	19231	15020	14889	18816	9693
17487	0.499	19231	15075	14889	18840	9609
17530	0.501	19231	15090	14889	18854	9642
17572	0.502	19231	15140	14889	18819	9673
17615	0.506	19231	15089	14889	18854	9733
17657	0.509	19231	15163	14889	18847	9790
